id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
22134,Gouv Nelle Calédonie (OPT),ALL,UMTS 900,R P.COSTE ROUTE DE LA CORNICHE CENTRAL OPT 98809 LE MONT DORE,98817,"-22.2783,166.5761",Pylône autostable,"25,0m",Office des Postes et Télécom,False,False
22156,Gouv Nelle Calédonie (OPT),ALL,LTE 1800,LOT 335 (MUEO NEPOUI) 98827 POYA,98827,"-21.3283,164.9961",Pylône autostable,"62,0m",Office des Postes et Télécom,False,False
22162,Gouv Nelle Calédonie (OPT),ALL,LTE 800,AV EMILE FROUIN LOT 175 98850 KOUMAC,98812,"-20.5589,164.28",Pylône autostable,"26,0m",Office des Postes et Télécom,False,False
30517,ORANGE,AJO,"LTE 700, 5G NR 3500",R DES MONTS D'ARRÉES ZI DE CHEDEVILLE 35140 ST AUBIN DU CORMIER,35253,"48.2617,-1.4078",Pylône autostable,"30,0m",HIVORY,False,False
67819,ORANGE,AJO,"LTE 700, 5G NR 2100",LA GROUÉE D 28 28700 UMPEAU,28397,"48.4719,1.6644",Château d'eau - réservoir,"30,0m","Syndicat des eaux, Adduction",False,False
67819,ORANGE,SUP,LTE 2100,LA GROUÉE D 28 28700 UMPEAU,28397,"48.4719,1.6644",Château d'eau - réservoir,"30,0m","Syndicat des eaux, Adduction",False,False
80978,FREE MOBILE,SUP,5G NR 700,PLACE DURUTTE EGLISE 57000 METZ,57463,"49.1128,6.2033",Monument religieux,"26,2m","Commune, communauté de communes",False,False
88965,BOUYGUES TELECOM,ALL,LTE 700,12 R LINANDES ORANGES 95000 CERGY,95127,"49.0456,2.0656",Immeuble,"25,9m",Société Privée,False,False
92895,ORANGE,AJO,5G NR 700,LES CLEFS DE LA FORET - 37 R D'ARTOIS (BELLE ASSISE) 33600 PESSAC,33318,"44.7917,-0.6819",Immeuble,"23,0m","Copropriété, Syndic, SCI",False,False
105408,ORANGE,AJO,"LTE 700, 5G NR 700, 5G NR 3500",R DU MONT ROTI 80410 CAYEUX SUR MER,80182,"50.1806,1.4958",Pylône autostable,"27,0m",TOTEM,False,False
106890,ORANGE,SUP,"GSM 900, UMTS 900, LTE 800",RN (LES GRANDS PRÉS) 88500 BAZOILLES ET MENIL,88043,"48.2514,6.1078",Pylône autostable,"32,0m",TOTEM,False,False
107036,ORANGE,AJO,5G NR 700,2-9-11-13-13BIS R P.SÉMARD 89400 MIGENNES,89257,"47.9603,3.5308",Immeuble,"19,0m",Société HLM,False,False
108376,ORANGE,ALL,LTE 700,172 AV. DE PARIS / 3 AV. DE GRAVELLE 94220 CHARENTON LE PONT,94018,"48.8292,2.4022",Immeuble,"24,0m","Copropriété, Syndic, SCI",False,False
119595,FREE MOBILE,SUP,5G NR 700,LA GARDE 43370 ST CHRISTOPHE SUR DOLAISON,43174,"45.0086,3.8542",Pylône autostable,"16,0m",TDF,False,False
221769,Gouv Nelle Calédonie (OPT),ALL,LTE 1800,(PORT LAGUERRE) 98840 PAITA,98821,"-22.1036,166.3164",Mât métallique,"6,5m",Office des Postes et Télécom,False,False
226443,ORANGE,AJO,5G NR 700,"6, R DE BALZAC 19100 BRIVE LA GAILLARDE",19031,"45.1561,1.5419",Immeuble,"18,0m","Copropriété, Syndic, SCI",False,False
270870,ORANGE,AJO,5G NR 700,21 R ETIENNE DOLET 93380 PIERREFITTE SUR SEINE,93059,"48.9656,2.3664",Immeuble,"19,5m",Société HLM,False,False
270870,ORANGE,SUP,5G NR 2100,21 R ETIENNE DOLET 93380 PIERREFITTE SUR SEINE,93059,"48.9656,2.3664",Immeuble,"19,5m",Société HLM,False,False
307890,BOUYGUES TELECOM,SUP,GSM 900,CHEM RURAL DIT R D'EN HAUT 77520 SOGNOLLES EN MONTOIS,77454,"48.5125,3.1614",Château d'eau - réservoir,23m,Inconnu,False,False
314327,Gouv Nelle Calédonie (OPT),ALL,LTE 800,(PWAOCIT OPT) 98822 POINDIMIE,98822,"-20.8936,165.1542",Pylône autostable,"13,7m",Office des Postes et Télécom,True,False
