id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
73979,ORANGE,ALL,5G NR 2100,(LA CRIÈRE) 50420 TESSY BOCAGE,50592,"48.9472,-1.0531",Pylône tubulaire,"30,0m",TOTEM,False,False
87573,FREE MOBILE,AJO,5G NR 3500,9 ALL HEURTEBISE ST SIMÉON 89000 AUXERRE,89024,"47.8092,3.5561",Immeuble,"27,0m","Commune, communauté de communes",False,False
89986,ORANGE,ALL,5G NR 2100,(LE MÉNISSOU) 24130 EYRAUD CREMPSE MAURENS,24259,"44.9433,0.4331",Pylône autostable,"36,0m",TOTEM,False,False
92324,ORANGE,ALL,5G NR 2100,CHÂTEAU D'EAU (ESTARAC) 31360 BOUSSENS,31084,"43.1678,0.9658",Château d'eau - réservoir,"29,0m",Société Privée,False,False
93994,ORANGE,AJO,"LTE 700, 5G NR 2100",CHEM DES BASSES TERRES-STADE COMMUNAL (DELPHINE) 38440 CHATONNAY,38094,"45.4894,5.1981",Mât,"26,0m",TOTEM,False,False
97520,ORANGE,ALL,5G NR 2100,CHÂTEAU D'EAU (GRANDES VIGNES) 47410 LAUZUN,47142,"44.6275,0.4661",Château d'eau - réservoir,"26,0m","Syndicat des eaux, Adduction",False,False
102923,ORANGE,ALL,5G NR 2100,CHEM DES RONTETS (AU GAULIA) 71960 FUISSE,71210,"46.2742,4.7469",Pylône autostable,"15,0m",TOTEM,False,False
103853,ORANGE,ALL,5G NR 3500,18 BD DE PICPUS 75012 PARIS 12,75112,"48.8406,2.4011",Immeuble,"40,0m",Société HLM,False,False
104159,ORANGE,ALL,"LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",25/29 R DE LA ROQUETTE 75011 PARIS 11,75111,"48.855,2.3725",Immeuble,"40,0m","Copropriété, Syndic, SCI",False,False
105470,ORANGE,ALL,5G NR 2100,CHEM COMMUNAL N°9 (LA BLANCHE VOYE) 80160 O DE SELLE,80485,"49.7847,2.1567",Pylône autostable,"30,0m","Commune, communauté de communes",False,False
105634,ORANGE,ALL,5G NR 3500,(ROUAYRAS) 81320 NAGES,81193,"43.6589,2.7772",Pylône autostable,"32,0m",TOTEM,False,False
114023,ORANGE,ALL,5G NR 3500,ETS LANVERS (PEUTARLIN) 74140 NERNIER,74199,"46.3581,6.3122",Pylône autostable,"15,0m",TOTEM,False,False
116840,ORANGE,AJO,5G NR 700,33 R JULES BERAUD (LA VALETTE) 04400 BARCELONNETTE,04019,"44.3864,6.6508",Immeuble,"24,0m",Particulier,False,False
118739,ORANGE,AJO,5G NR 700,CHEM DE LA DALGONNE - D 59 PRÈS DU SILO 26700 PIERRELATTE,26235,"44.3603,4.6864",Pylône autostable,"30,0m",TOTEM,False,False
128203,ORANGE,AJO,5G NR 700,(TINGELBERG) 57445 REDING,57566,"48.7556,7.0903",Pylône autostable,"27,0m",ATC FRANCE,False,False
136414,ORANGE,AJO,5G NR 700,638 CH DE LA COLLE SUPÉRIEURE 06500 MENTON,06083,"43.7869,7.5075",Pylône autostable,"9,0m",TOTEM,False,False
267326,ORANGE,AJO,5G NR 700,AV KALISZ RÉSIDENCE PICARDIE 59330 HAUTMONT,59291,"50.2447,3.9278",Immeuble,"23,4m",Société HLM,False,False
270109,ORANGE,AJO,5G NR 700,306 AV DE MOZART 06160 ANTIBES,06004,"43.6147,7.1208",Pylône autostable,"18,0m",TOTEM,False,False
270709,ORANGE,AJO,5G NR 700,R GÉO LUFBÉRY TERRAIN NU 02300 CHAUNY,02173,"49.6161,3.2361",Pylône autostable,"27,0m","Commune, communauté de communes",False,False
277317,ORANGE,ALL,5G NR 3500,VALLÉE AMBASTA RÉSERVOIR 20245 GALERIA,2B121,"42.4122,8.6539",Château d'eau - réservoir,"7,6m","Commune, communauté de communes",False,False
283122,DIGICEL,ALL,"GSM 900, UMTS 900, UMTS 2100, LTE 800, LTE 1800, LTE 2100, LTE 2600",(QUARTIER FORGET/3REI) 97310 KOUROU,97304,"5.1697,-52.6461",Pylône autostable,"47,0m",Autres,False,True
283122,FREE CARAIBES,ALL,"UMTS 900, UMTS 2100, LTE 1800, LTE 2100, LTE 2600",(QUARTIER FORGET/3REI) 97310 KOUROU,97304,"5.1697,-52.6461",Pylône autostable,"47,0m",Autres,False,True
284695,ORANGE,AJO,5G NR 700,BD JUDOVICIE / AV. AUGUSTIN ZI 14600 HONFLEUR,14333,"49.425,0.2594",Pylône tubulaire,"27,0m",TOTEM,False,False
295881,ORANGE,AJO,5G NR 700,R DE L'ARTISANAT ZI RULILLY 74150 RUMILLY,74225,"45.8531,5.9581",Pylône autostable,"25,0m",ATC FRANCE,False,False
296468,ORANGE,AJO,5G NR 700,3 AV ST ELOI 87000 LIMOGES,87085,"45.8272,1.2486",Immeuble,"20,7m","Copropriété, Syndic, SCI",False,False
299175,ORANGE,AJO,5G NR 700,R DE LA TASSE RN10 78690 LES ESSARTS LE ROI,78220,"48.7206,1.8828",Pylône tubulaire,"30,0m",TOTEM,False,False
299638,ORANGE,AJO,5G NR 700,2 AV DU PRÉSIDENT RENÉ COTY (DOMAINE DES VIGNES) 87350 PANAZOL,87114,"45.8367,1.2911",Pylône tubulaire,"24,0m",TOTEM,False,False
307099,ORANGE,AJO,5G NR 700,PL DU MARCHÉ AUX OISEAUX EGLISE 59630 BOURBOURG,59094,"50.9467,2.1967",Monument religieux,44m,"Commune, communauté de communes",False,False
308137,ORANGE,ALL,5G NR 2100,CHEM RURAL CHÂTEAU D'EAU DE FEUGES (LES TERRES ROUGES) 10150 FEUGES,10149,"48.3944,4.1025",Château d'eau - réservoir,17m,"Commune, communauté de communes",False,False
314802,ORANGE,AJO,5G NR 700,7 R FULTON Z.I. ST LÉONARD 51100 REIMS,51454,"49.2325,4.0767",Pylône tubulaire,18m,TOTEM,False,False
318267,ORANGE,AJO,5G NR 700,2 R JULIAN GRIMAU 94400 VITRY SUR SEINE,94081,"48.7731,2.385",Bâtiment,15m,Société Privée,False,False
319100,ORANGE,AJO,5G NR 700,R DU PETIT THEIL Z.I NORD (LE PETIT THEIL) 87000 LIMOGES,87085,"45.8806,1.2867",Pylône tubulaire,21m,TOTEM,False,False
331188,ORANGE,AJO,5G NR 700,141 R DE JARLARD (TRIOBÉOURÉS) 81000 ALBI,81004,"43.9272,2.1692",Pylône tubulaire,27m,TOTEM,False,False
335857,SFR,ALL,"UMTS 900, LTE 700",CHEM RURAL DIT DE LA CARRIERE (LA CARRIÈRE) 08160 VENDRESSE,08469,"49.6092,4.7931",Pylône autostable,"36,4m",HIVORY,False,False
338147,ORANGE,AJO,5G NR 700,7 R CAMILLE DIDIER 08000 CHARLEVILLE MEZIERES,08105,"49.7386,4.7356",Bâtiment,16m,Particulier,False,False
341560,ORANGE,AJO,5G NR 700,6 R DE LORRAINE 44210 PORNIC,44131,"47.1175,-2.1014",Bâtiment,"16,6m","Commune, communauté de communes",False,False
345885,ORANGE,SUP,5G NR 3500,2 R LEBAUDY 78710 ROSNY SUR SEINE,78531,"49.0008,1.6308",Bâtiment,"12,0m",Particulier,False,False
350905,ORANGE,AJO,5G NR 700,PL JEAN JAURÈS EGLISE 30110 LA GRAND COMBE,30132,"44.2108,4.0297",Monument religieux,55m,Association,False,False
353298,ORANGE,AJO,5G NR 700,R AMABLE LOZAI ENTREPRISE ALIFRANCE 76140 LE PETIT QUEVILLY,76498,"49.4325,1.0478",Pylône tubulaire,22m,TOTEM,False,False
355025,ORANGE,ALL,5G NR 3500,(LES MORTES DES RIPPES) 01250 MONTAGNAT,01254,"46.1617,5.265",Pylône autostable,35m,TOTEM,False,False
355501,ORANGE,AJO,5G NR 700,R CHARLES CHERER ATELIERS MUNICIPAUX 76240 LE MESNIL ESNARD,76429,"49.4147,1.1458",Bâtiment,16m,"Commune, communauté de communes",False,False
363841,ORANGE,AJO,5G NR 700,CHEM RURAL DE ST GERMAIN À COUTENS (MIN RNÉ) 46310 FRAYSSINET,46113,"44.6492,1.4708",Pylône autostable,30m,TOTEM,False,False
370076,ORANGE,AJO,5G NR 700,CHEM DE LA STATION D'ÉPURATION (LES CHARROTS) 03410 PREMILHAT,03211,"46.3117,2.5525",Pylône autostable,28m,TOTEM,False,False
387977,ORANGE,SUP,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, 5G NR 700, 5G NR 3500",8BIS ALLÉE DU CANIK AR HARO (KERVANOUS) 29400 LANDIVISIAU,29105,"48.5031,-4.0794",Pylône tubulaire,"23,0m",TOTEM,False,False
387981,ORANGE,AJO,5G NR 700,R DE MALBENTRE 47300 BIAS,47027,"44.395,0.6883",Pylône tubulaire,28m,TOTEM,False,False
392890,ORANGE,AJO,5G NR 700,11 ROUTE DE FALAISE 14100 ST DESIR,14574,"49.1394,0.2108",Pylône tubulaire,20m,"CCI, Ch Métier, Port Aut, Aéroport",False,False
393830,ORANGE,AJO,5G NR 700,AV DU LYCÉE STADE DE BEILLIQUE 40160 PARENTIS EN BORN,40217,"44.3567,-1.0731",Pylône tubulaire,20m,"CCI, Ch Métier, Port Aut, Aéroport",False,False
394174,ORANGE,AJO,5G NR 700,478 CHEM DE PARELOUP 30000 NIMES,30189,"43.8547,4.3581",Bâtiment,17m,"Copropriété, Syndic, SCI",False,False
395620,ORANGE,AJO,5G NR 700,AV. DE KERVÉGUEN COMPLEXE SPORTIF (KERORIOU) 29860 PLABENNEC,29160,"48.4986,-4.4383",Pylône tubulaire,25m,"CCI, Ch Métier, Port Aut, Aéroport",False,False
395981,ORANGE,AJO,5G NR 700,R PIERRE DE COUBERTIN 76190 YVETOT,76758,"49.6144,0.7611",Pylône tubulaire,21m,"CCI, Ch Métier, Port Aut, Aéroport",False,False
408922,ORANGE,AJO,5G NR 700,PL CASTELLANE CENTRE CULTUREL 66660 PORT VENDRES,66148,"42.5161,3.105",Bâtiment,15m,"Commune, communauté de communes",False,False
415182,ORANGE,AJO,5G NR 700,CHEM DU VAU MORIN (VAU MORIN) 91490 ONCY SUR ECOLE,91463,"48.3858,2.4672",Pylône autostable,41m,TOTEM,False,False
417391,ORANGE,SUP,5G NR 3500,24 AV DES MOUSQUETAIRES 94420 LE PLESSIS TREVISE,94059,"48.8222,2.5597",Immeuble,"17,0m","Commune, communauté de communes",False,False
429058,ORANGE,AJO,5G NR 700,2 R VINCENT BRIGNOLE RÉSIDENCE L'AMIRAUTÉ 34300 AGDE,34003,"43.2858,3.4431",Bâtiment,16m,"Copropriété, Syndic, SCI",False,False
435114,ORANGE,AJO,5G NR 700,R DU BAS CHAVIGNY TERRAIN DE SPORT (CHAVIGNY) 49730 VARENNES SUR LOIRE,49361,"47.2322,0.0567",Pylône tubulaire,32m,TOTEM,False,False
