id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
53086,SRR,AJO,"LTE 700, LTE 2100, 5G NR 3500",CHEM MAZEAU MADURAN 97416 ST LEU,97413,"-21.2086,55.3017",Pylône autostable,"16,0m",Société Réunionnaise de Radiotéléphonie,False,False
53750,ORANGE,AJO,"LTE 700, LTE 1800, LTE 2100",R DES ACACIAS (LA BROCHARDIÈRE) 53950 LA CHAPELLE ANTHENAISE,53056,"48.1167,-0.6683",Pylône autostable,"30,0m",TOTEM,False,False
90876,ORANGE,ALL,LTE 700,VC 1 DU CD 765 À POULLAN SUR MER (MENEZ TROMILLOU) 29790 CONFORT MEILARS,29145,"48.0578,-4.4206",Pylône autostable,"30,0m",TOTEM,False,False
93788,ORANGE,SUP,"GSM 900, UMTS 900, LTE 800, LTE 1800",CHÂTEAU D'EAU LE GRAND CLOS (LE GRAND CLOS) 37240 MANTHELAN,37143,"47.1369,0.7867",Château d'eau - réservoir,"37,0m","Commune, communauté de communes",False,False
97204,ORANGE,ALL,LTE 700,R DU CHÂTEAU D'EAU (LE BOURG) 45510 TIGY,45324,"47.7931,2.1997",Château d'eau - réservoir,"42,0m","Commune, communauté de communes",False,False
319235,ORANGE,AJO,5G NR 700,1 R DU DR LAMBERT 77220 TOURNAN EN BRIE,77470,"48.7383,2.7681",Bâtiment,"17,0m",ORANGE,False,False
419751,ORANGE,AJO,5G NR 700,23 B  BD DES PYRÉNÉES RÉS DES PYRÉNÉES 40000 MONT DE MARSAN,40192,"43.8825,-0.4978",Immeuble,"13,0m","Copropriété, Syndic, SCI",False,False
419751,ORANGE,SUP,LTE 700,23 B  BD DES PYRÉNÉES RÉS DES PYRÉNÉES 40000 MONT DE MARSAN,40192,"43.8825,-0.4978",Immeuble,"13,0m","Copropriété, Syndic, SCI",False,False
435336,SFR,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",11D AV DU DR CHARLES HOUILLON IMM DOMIAL 67600 SELESTAT,67462,"48.2625,7.4586",Immeuble,"21,0m",Société HLM,False,False
435452,SFR,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",ZA DU HAIRY CARREFOUR GIRATOIRE 67230 HUTTENHEIM,67216,"48.3686,7.5822",Pylône tubulaire,"36,5m",HIVORY,False,False
437515,BOUYGUES TELECOM,AJO,"LTE 1800, LTE 2100, 5G NR 2100",CHEM RURAL DU SOURDON (LE DESSUS DES BRICOLLES) 51530 ST MARTIN D ABLOIS,51002,"49.0097,3.8547",Pylône autostable,"31,0m",HIVORY,False,False
438407,BOUYGUES TELECOM,AJO,"LTE 700, 5G NR 3500",(LES BOUYGUETTES) 24680 GARDONNE,24194,"44.8353,0.3511",Pylône autostable,"48,5m",TDF,False,False
440149,BOUYGUES TELECOM,ALL,"LTE 700, LTE 2100, 5G NR 2100",45 R DU MARECHAL LECLERC 62114 SAINS EN GOHELLE,62737,"50.4469,2.6839",Immeuble,"21,0m",Société Privée,False,False
443266,FREE MOBILE,ALL,"UMTS 900, LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",R DU CHEM DE FER DÉPÔT DE LA VILLE DE THIONVILLE 57100 THIONVILLE,57672,"49.3586,6.1814",Pylône tubulaire,"30,0m",TOTEM,False,True
443361,SFR,SUP,5G NR 2100,BOIS COMMUNAL (GRAND CHAMP DU GEUILLET) 21430 LIERNAIS,21349,"47.2344,4.2842",Pylône autostable,"41,0m",TDF,False,False
444632,ORANGE,EXT,LTE 700,RUE GILBERT GODFRIN ALLÉE DU CHATEAU (FERME DE GRIMONT) 57070 ST JULIEN LES METZ,57616,"49.1417,6.2167",Pylône autostable,"78,0m",TDF,False,False
446589,BOUYGUES TELECOM,AJO,"LTE 1800, LTE 2100, 5G NR 2100",(BERGAIROUZE) 34370 CREISSAN,34089,"43.3917,2.9842",Pylône autostable,"30,0m",ATC FRANCE,False,False
449458,BOUYGUES TELECOM,ALL,LTE 1800,PYLÔNE TDF DE L'ARGENTIÈRE (SERRE DES FOURCHES) 05120 ST MARTIN DE QUEYRIERES,05151,"44.8086,6.5683",Pylône autostable,"44,0m",TDF,False,False
451331,FREE MOBILE,ALL,5G NR 3500,63 R DE LA LIBERTE (RÉSERVOIR LIBERTE) 59600 MAUBEUGE,59392,"50.2767,3.9569",Château d'eau - réservoir,"72,0m","Syndicat des eaux, Adduction",False,False
452441,FREE MOBILE,ALL,5G NR 3500,(BOIS DE LANNAY) 62390 AUXI LE CHATEAU,62060,"50.2294,2.0903",Pylône autostable,"44,5m",TDF,False,False
452531,ORANGE,AJO,"LTE 700, 5G NR 2100",(PECH DE MONFABES) 47300 VILLENEUVE SUR LOT,47323,"44.4333,0.7222",Pylône autostable,"42,0m",TDF,False,False
457731,ORANGE,AJO,"5G NR 700, 5G NR 3500",R DE THEDING CH D'EAU 57450 FAREBERSVILLER,57207,"49.1239,6.8717",Château d'eau - réservoir,"54,0m","Syndicat des eaux, Adduction",False,False
457731,ORANGE,SUP,LTE 700,R DE THEDING CH D'EAU 57450 FAREBERSVILLER,57207,"49.1239,6.8717",Château d'eau - réservoir,"54,0m","Syndicat des eaux, Adduction",False,False
458830,SFR,ALL,LTE 700,(CASTELLO VECCHIO) 20270 ANTISANTI,2B016,"42.1683,9.3417",Pylône autostable,"73,0m",TDF,False,False
459092,BOUYGUES TELECOM,SUP,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",8 R DU BEFFROI CINEMA 02200 SOISSONS,02722,"49.3819,3.3267",Bâtiment,"37,0m",Société Privée,False,False
461908,SFR,ALL,"LTE 700, LTE 2100",CARRIÈRE DU REYRAN RD 37 83370 FREJUS,83061,"43.4903,6.7428",Pylône autostable,"39,0m",CELLNEX,False,False
463524,BOUYGUES TELECOM,AJO,"5G NR 2100, 5G NR 3500",29 AV DE L'EUROPE TOUR DU BEFFROI 37000 TOURS,37261,"47.4222,0.6831",Immeuble,"46,0m",Société HLM,False,False
463524,FREE MOBILE,ALL,5G NR 3500,29 AV DE L'EUROPE TOUR DU BEFFROI 37000 TOURS,37261,"47.4222,0.6831",Immeuble,"46,0m",Société HLM,False,False
464062,FREE MOBILE,ALL,5G NR 3500,(KÉRIVOAL) 29400 LANDIVISIAU,29105,"48.5169,-4.0522",Pylône autostable,"35,0m",TDF,False,False
465818,BOUYGUES TELECOM,SUP,UMTS 2100,CHEM RURAL DU BALDERSHEIMERWEG CH D'EAU 68390 BATTENHEIM,68022,"47.81,7.3803",Château d'eau - réservoir,"47,0m","Commune, communauté de communes",False,False
