id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
439424,ORANGE,AJO,"5G NR 700, 5G NR 3500",RUE DU BEAULUISANT (VALLÉE BOULON) 78730 ST ARNOULT EN YVELINES,78537,"48.5664,1.9431",Château d'eau - réservoir,"48,0m",Association,False,False
439424,ORANGE,SUP,UMTS 2100,RUE DU BEAULUISANT (VALLÉE BOULON) 78730 ST ARNOULT EN YVELINES,78537,"48.5664,1.9431",Château d'eau - réservoir,"48,0m",Association,False,False
439474,BOUYGUES TELECOM,AJO,"LTE 700, LTE 1800, LTE 2100, 5G NR 2100, 5G NR 3500",90 R TIEFENBACH 68124 WINTZENHEIM,68374,"48.0639,7.3106",Pylône autostable,"30,0m",TOTEM,False,False
439474,BOUYGUES TELECOM,SUP,UMTS 2100,90 R TIEFENBACH 68124 WINTZENHEIM,68374,"48.0639,7.3106",Pylône autostable,"30,0m",TOTEM,False,False
439961,BOUYGUES TELECOM,ALL,"LTE 1800, LTE 2100, 5G NR 2100",4 R DU CENTRAL TÉLÉPHONIQUE (PRAIRIE DE MADAME) 09300 LAVELANET,09160,"42.9308,1.8467",Pylône autostable,"35,0m",TOTEM,False,False
441491,ORANGE,AJO,LTE 700,BUISSON DE LA CROIX PRÈS DU GR 76 71460 CORTEVAIX,71147,"46.5164,4.6403",Pylône autostable,"23,0m",TDF,False,False
442574,ORANGE,AJO,"LTE 700, LTE 2100, 5G NR 700, 5G NR 3500",ROUTE ANDRÉ TERNYNCK (CHEMIN DE GRAISSET) 02300 CHAUNY,02173,"49.6378,3.2069",Pylône autostable,"54,0m",TDF,False,False
443843,FREE MOBILE,ALL,5G NR 3500,RTE DE MEZOS (LE TERNET) 40170 ST JULIEN EN BORN,40266,"44.0636,-1.225",Château d'eau - réservoir,"59,0m","Commune, communauté de communes",False,False
443908,FREE MOBILE,ALL,LTE 2100,FACE 7 R BEAUMARCHAIS (LA BERCHÈRE) 95580 ANDILLY,95014,"49.0072,2.3125",Pylône autostable,"45,0m",HIVORY,False,False
444963,BOUYGUES TELECOM,AJO,LTE 700,R DU DR JEANKEL SEGAL (MOULIN DE LA HOUSSE) 51100 REIMS,51454,"49.2428,4.0586",Château d'eau - réservoir,"58,5m","Commune, communauté de communes",False,False
446916,SFR,ALL,"LTE 2100, 5G NR 2100",10 RTE DE LA CAVE CAVE COOPERATIVE 30420 CALVISSON,30062,"43.7817,4.1975",Bâtiment,"23,0m","Coopérative Agricole, Vinicole",False,False
449222,ORANGE,AJO,5G NR 700,"145, BD  WISTON CHURCHILL TOUR DE WARNERY 77300 FONTAINEBLEAU",77186,"48.4078,2.6883",Immeuble,"63,0m","Commune, communauté de communes",False,False
450024,SFR,ALL,"LTE 700, LTE 2600",R DU BAN THEVENIN HOTEL DE VILLE 01800 MEXIMIEUX,01244,"45.9053,5.1958",Immeuble,"31,0m","Commune, communauté de communes",False,False
453351,FREE MOBILE,ALL,5G NR 3500,CHEM RURAL N°44 DES LONGUES RAIES (ST JACQUES) 78580 MAULE,78380,"48.9044,1.8497",Pylône autostable,"40,0m",TDF,False,False
453820,FREE MOBILE,ALL,5G NR 3500,6 RUE OLIVIER DE SERRES COOPÉRATIVE AGRICOLE 89400 MIGENNES,89257,"47.9639,3.5272",Silo,"43,4m",Société Privée,False,False
454548,BOUYGUES TELECOM,AJO,LTE 2100,3 AV DU ROUSSILLON 51350 CORMONTREUIL,51172,"49.2206,4.0419",Immeuble,"16,0m",Société HLM,False,False
455501,BOUYGUES TELECOM,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",CH. DE L'ANCIENNE RTE DE BEAUVAIS À PONTOISE PAR E (LE GRAND CLOS) 95300 ENNERY,95211,"49.0686,2.1086",Pylône autostable,"45,0m",HIVORY,False,False
455501,SFR,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",CH. DE L'ANCIENNE RTE DE BEAUVAIS À PONTOISE PAR E (LE GRAND CLOS) 95300 ENNERY,95211,"49.0686,2.1086",Pylône autostable,"45,0m",HIVORY,False,False
456460,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",ILET AUX PALMISTES LE TREMBLET 97442 ST PHILIPPE,97417,"-21.3342,55.8019",Pylône autostable,"34,0m",TDF,False,False
457946,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",2 R DE LA GARE 68300 ST LOUIS,68297,"47.5908,7.5572",Immeuble,"50,0m",Société HLM,False,False
457946,BOUYGUES TELECOM,SUP,UMTS 2100,2 R DE LA GARE 68300 ST LOUIS,68297,"47.5908,7.5572",Immeuble,"50,0m",Société HLM,False,False
458237,SFR,ALL,"UMTS 900, 5G NR 3500",220 CHEMIN DE LA CLOSERIE (LE TERTRE D'AUVOURS) 72530 YVRE L EVEQUE,72386,"48.0178,0.295",Pylône autostable,"44,0m",ATC FRANCE,False,False
459735,BOUYGUES TELECOM,ALL,LTE 700,2 R GABRIEL BOURG 54250 CHAMPIGNEULLES,54115,"48.7383,6.1694",Bâtiment,"69,5m",Société Privée,False,False
460507,FREE MOBILE,ALL,5G NR 3500,(LE CRAS) 68910 LABAROCHE,68173,"48.1211,7.1992",Pylône autostable,"36,0m",TDF,False,False
460511,BOUYGUES TELECOM,SUP,GSM 900,LA LOGE GARAGES MUNICIPAUX (LE JAS VIEUX) 13620 CARRY LE ROUET,13021,"43.3372,5.1536",Pylône autostable,"43,0m",TDF,False,False
461908,BOUYGUES TELECOM,ALL,"LTE 700, LTE 2100",CARRIÈRE DU REYRAN RD 37 83370 FREJUS,83061,"43.4903,6.7428",Pylône autostable,"39,0m",CELLNEX,False,False
462404,BOUYGUES TELECOM,AJO,"LTE 700, LTE 1800, LTE 2100",PRÉ DE LA LIE (CROIX BABELOT) 21430 LIERNAIS,21349,"47.2169,4.2981",Pylône autostable,"26,0m",TOTEM,False,False
462423,FREE MOBILE,SUP,"LTE 2100, LTE 2600",(PARC TURGLOAN) 22220 PLOUGUIEL,22221,"48.8011,-3.2364",Pylône autostable,"45,0m",BOUYGUES,False,False
462823,FREE MOBILE,ALL,5G NR 3500,CHEM RURAL N°2 DU CHANOT PRES RESERVOIR (AU CHANOT) 25110 GROSBOIS,25298,"47.3464,6.3153",Pylône autostable,"35,3m",TDF,False,False
462823,FREE MOBILE,SUP,LTE 2100,CHEM RURAL N°2 DU CHANOT PRES RESERVOIR (AU CHANOT) 25110 GROSBOIS,25298,"47.3464,6.3153",Pylône autostable,"35,3m",TDF,False,False
463115,ORANGE,ALL,LTE 700,CD 916 (LA PLAINE DE ST POL) 62130 HERLIN LE SEC,62436,"50.3625,2.3331",Pylône autostable,"53,0m",TDF,False,False
463434,FREE MOBILE,AJO,5G NR 3500,1 R DE L'ARBALÈTE 51100 REIMS,51454,"49.2564,4.0322",Immeuble,"24,0m","Copropriété, Syndic, SCI",False,False
464062,FREE MOBILE,AJO,5G NR 3500,(KÉRIVOAL) 29400 LANDIVISIAU,29105,"48.5169,-4.0522",Pylône autostable,"35,0m",TDF,False,False
464371,ORANGE,AJO,"LTE 700, 5G NR 2100",D.20 DE MANANCOURT À VAULX VRAUCOURT TERRAIN SILO 62124 BEUGNY,62122,"50.1139,2.9344",Pylône autostable,"35,0m",TOTEM,False,False
465314,ORANGE,AJO,5G NR 700,74 A ALL DES RÉSÉDAS IMM DE LA RÉSIDENCE LE PARC 78540 VERNOUILLET,78643,"48.9761,1.985",Immeuble,"44,1m",Société Privée,False,False
465979,ORANGE,ALL,LTE 700,D.5E - LA DÉCHETTERIE PYLÔNE BOUYGUES TELECOM (MAS DES BESSINS) 38410 VAULNAVEYS LE HAUT,38529,"45.1225,5.8042",Pylône autostable,"36,0m",ATC FRANCE,False,False
466767,BOUYGUES TELECOM,ALL,"LTE 1800, LTE 2100, 5G NR 2100",LES VINGT ARPENTS D 147 (L'ORMELET) 77440 LIZY SUR OURCQ,77257,"49.0411,3.0244",Pylône autostable,"38,0m",SNCF Réseau,False,False
466767,SFR,ALL,"LTE 1800, LTE 2100, 5G NR 2100",LES VINGT ARPENTS D 147 (L'ORMELET) 77440 LIZY SUR OURCQ,77257,"49.0411,3.0244",Pylône autostable,"38,0m",SNCF Réseau,False,False
467098,ORANGE,AJO,5G NR 2100,(LA CENSE-GODEL) 08460 SIGNY L ABBAYE,08419,"49.7167,4.4267",Pylône autostable,"42,0m",TOTEM,False,False
468071,OUTREMER TELECOM,ALL,5G NR 3500,CHEM PALMISTE (BLANCHARD) 97190 LE GOSIER,97113,"16.2464,-61.4856",Pylône autostable,"35,0m",Outremer Telecom,False,False
468536,FREE MOBILE,ALL,5G NR 3500,LA BRUYERE D 19 (BEAU SOLEIL) 61410 LA FERTE MACE,61168,"48.6119,-0.3506",Pylône autostable,"68,0m",TDF,False,False
469613,DIGICEL,AJO,5G NR 3500,QUARTIER D'ORLÉANS ROUTE DE CORALITA 97150 ST MARTIN,97801,"18.0675,-63.0333",Pylône tubulaire,"22,0m",DIGICEL,False,False
470759,DIGICEL,AJO,5G NR 3500,MORNE VALOIS (MORNE VALOIS) 97150 ST MARTIN,97801,"18.0808,-63.0758",Pylône autostable,"22,0m",DIGICEL,False,False
472681,BOUYGUES TELECOM,ALL,5G NR 2100,(LES ROCHERS) 07170 MIRABEL,07159,"44.6036,4.5208",Pylône tubulaire,"12,0m",HIVORY,False,False
475192,BOUYGUES TELECOM,SUP,GSM 900,218 R DU BASTION VENTADOUR HOTEL FRANTOUR 34000 MONTPELLIER,34172,"43.6092,3.8853",Immeuble,"29,0m",Société Privée,False,False
475271,BOUYGUES TELECOM,ALL,LTE 700,1 R EDOUARD VAILLANT 76600 LE HAVRE,76351,"49.5167,0.1683",Immeuble,"49,7m",Société HLM,False,False
475698,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",R DE BERGUES COMPLEXE SPORTIF 59122 HONDSCHOOTE,59309,"50.9769,2.5792",Pylône tubulaire,"31,0m",HIVORY,False,False
476197,BOUYGUES TELECOM,ALL,LTE 700,1 R HENRI RENAUDIN TOUR LAMARTINE 08000 CHARLEVILLE MEZIERES,08105,"49.7736,4.7083",Immeuble,"47,0m","Copropriété, Syndic, SCI",False,False
476253,BOUYGUES TELECOM,AJO,5G NR 3500,(LA ROCHEVIN) 22380 ST CAST LE GUILDO,22282,"48.5997,-2.2408",Château d'eau - réservoir,"37,0m","Commune, communauté de communes",False,False
476333,FREE MOBILE,ALL,5G NR 3500,RÉSERVOIR D'EAU (LE HAUT DE CRÉMONT) 52170 CHEVILLON,52123,"48.5283,5.1161",Pylône autostable,"43,0m",TDF,False,False
476458,BOUYGUES TELECOM,ALL,UMTS 900,CITÉ DES CHÊNES - R DE LA CRÊTE CHÂTEAU D'EAU 57470 HOMBOURG HAUT,57332,"49.1336,6.7631",Château d'eau - réservoir,"58,0m","Commune, communauté de communes",False,False
476656,SFR,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",2 RTE DE LINGOLSHEIM 67118 GEISPOLSHEIM,67152,"48.53,7.6875",Pylône autostable,"47,0m",HIVORY,False,False
477382,SFR,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",PRÈS D.16B (LA HOUTTE) 57390 RUSSANGE,57603,"49.4825,5.9494",Pylône autostable,"43,0m",TDF,False,False
478125,BOUYGUES TELECOM,SUP,UMTS 2100,"5 /3, ALLÉE JUSSIEU RÉSIDENCE LA FORÊT (LA JUSTICE) 91230 MONTGERON",91421,"48.6994,2.4542",Immeuble,"46,5m",Société HLM,False,False
479273,ORANGE,ALL,LTE 700,PYLÔNE TDF (LE MAS DE BAYON) 43140 LA SEAUVE SUR SEMENE,43236,"45.2931,4.2386",Pylône autostable,"39,3m",TDF,False,False
479782,ORANGE,AJO,LTE 2100,CHEM D'EXPLOITATION N°4 DIT DE VIGNES (LES MORTOISES) 89420 GUILLON TERRE PLAINE,89197,"47.5308,4.1478",Pylône autostable,"50,0m",TOTEM,False,False
480098,SFR,AJO,"5G NR 2100, 5G NR 3500",STADE DE FOOT DE CRUSNES AUMETZ (LA FONDATION) 54680 CRUSNES,54149,"49.4328,5.9319",Pylône tubulaire,"35,0m",CELLNEX,False,False
483823,OUTREMER TELECOM,SUP,"GSM 900, GSM 1800, UMTS 900, UMTS 2100, LTE 800, LTE 1800, LTE 2600",RTE DES RELIGIEUSES (MORNE VANIER NORD) 97200 FORT DE FRANCE,97209,"14.6117,-61.0594",Pylône autostable,"25,0m",ORANGE,False,False
484741,ORANGE,AJO,"5G NR 700, 5G NR 3500",(LES LAVIÈRES) 21500 MONTBARD,21425,"47.6075,4.3481",Pylône autostable,"50,5m",TDF,False,False
484741,ORANGE,SUP,"LTE 700, 5G NR 2100",(LES LAVIÈRES) 21500 MONTBARD,21425,"47.6075,4.3481",Pylône autostable,"50,5m",TDF,False,False
487207,FREE MOBILE,ALL,5G NR 3500,128BIS R DU GL DE GAULLE 77410 ANNET SUR MARNE,77005,"48.9219,2.7167",Château d'eau - réservoir,"34,3m","Syndicat des eaux, Adduction",False,False
492602,ORANGE,ALL,LTE 700,RTE D'ANGERVILLIERS (BUTTE DE TOUS VENTS) 91530 LE VAL ST GERMAIN,91630,"48.5747,2.0561",Pylône tubulaire,"37,0m",TOTEM,False,False
493032,BOUYGUES TELECOM,ALL,LTE 1800,R DE VERDUN CENTRAL TÉLÉPHONIQUE PROCHE RN 59 ET DE LA GARE 54120 BACCARAT,54039,"48.4553,6.7422",Pylône autostable,"34,0m",TOTEM,False,False
496176,SFR,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",3 R JEAN RACINE RES ST POL 62000 ARRAS,62041,"50.3014,2.7461",Immeuble,"71,0m",Société Privée,False,False
496287,ORANGE,AJO,"5G NR 700, 5G NR 3500",2 QUAI DU CANAL (CHANTRAIGNE) 80800 CORBIE,80212,"49.9042,2.5122",Pylône autostable,"48,5m",TDF,False,False
496287,ORANGE,SUP,LTE 700,2 QUAI DU CANAL (CHANTRAIGNE) 80800 CORBIE,80212,"49.9042,2.5122",Pylône autostable,"48,5m",TDF,False,False
498362,BOUYGUES TELECOM,ALL,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",(LE BOIS) 30390 ESTEZARGUES,30107,"43.9578,4.6419",Pylône autostable,"36,0m","Commune, communauté de communes",False,False
498362,SFR,ALL,"LTE 2100, 5G NR 2100, 5G NR 3500",(LE BOIS) 30390 ESTEZARGUES,30107,"43.9578,4.6419",Pylône autostable,"36,0m","Commune, communauté de communes",False,False
498884,FREE MOBILE,SUP,"LTE 2100, LTE 2600, 5G NR 700",(LE CHÊNE) 51210 MECRINGES,51359,"48.8594,3.5233",Pylône autostable,"40,0m",TDF,False,False
499901,BOUYGUES TELECOM,ALL,LTE 700,GILBERT PYLÔNE TDF (LA ROCHE DU TOURISTE) 08170 FUMAY,08185,"49.9931,4.695",Pylône autostable,"33,0m",TDF,False,False
502928,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",9 R LOUISE MICHEL 80000 AMIENS,80021,"49.9153,2.2458",Pylône autostable,"45,0m",Sociétés d'Autoroutes,False,False
503582,FREE MOBILE,SUP,"LTE 2100, LTE 2600",REGONIS 09300 MONTFERRIER,09206,"42.8853,1.8119",Pylône autostable,"26,0m",TDF,False,False
503737,ORANGE,AJO,"5G NR 700, 5G NR 3500",R DU CHÂTEAU D'EAU DES CHARMOTTES (LES CHARMOTTES) 90500 BEAUCOURT,90009,"47.4892,6.9314",Pylône autostable,"29,0m",TOTEM,False,False
505592,FREE MOBILE,AJO,5G NR 3500,CHEM DU CHAMP DE LA CAILLE 86280 ST BENOIT,86214,"46.5631,0.3486",Château d'eau - réservoir,"75,0m","Syndicat des eaux, Adduction",False,False
506104,DIGICEL,AJO,5G NR 3500,SITE TDF (MORNE LURIN) 97133 ST BARTHELEMY,97701,"17.8917,-62.8361",Pylône autostable,"30,0m",TDF,False,False
506141,BOUYGUES TELECOM,AJO,"LTE 700, LTE 1800, LTE 2100, 5G NR 2100",(SUR ZAMUR) 39320 MONTLAINSIA,39273,"46.3897,5.4997",Pylône autostable,"45,0m",TDF,False,False
508098,FREE MOBILE,SUP,"LTE 2100, LTE 2600",CH DU RÉSERVOIR DU HUGA (DUNE DES SAUVIELS) 33680 LACANAU,33214,"45.015,-1.1683",Pylône autostable,"65,0m",TDF,False,False
508524,BOUYGUES TELECOM,SUP,GSM 900,AÉROGARE ORLY SUD (AÉROPORT DE PARIS-ORLY) 91550 PARAY VIEILLE POSTE,91479,"48.7281,2.3694",Bâtiment,"35,9m","CCI, Ch Métier, Port Aut, Aéroport",False,False
509027,FREE MOBILE,ALL,"UMTS 900, LTE 1800, LTE 2600",8 R DE FONTANILLES 48000 MENDE,48095,"44.5225,3.5153",Immeuble,"30,0m",Société HLM,False,True
509412,FREE MOBILE,ALL,5G NR 3500,25/27 BD DE LA VERRERIE 13008 MARSEILLE 08,13208,"43.2339,5.3606",Immeuble,"18,0m",Société HLM,False,False
511603,SFR,ALL,"LTE 700, LTE 2100, 5G NR 2100",(LA HOGUETTE) 14370 MOULT CHICHEBOVILLE,14456,"49.1181,-0.1514",Pylône autostable,"25,0m",TOTEM,False,False
512414,ORANGE,AJO,"LTE 700, LTE 1800, 5G NR 2100",D.335 (MONTÉE DE GOULAND) 39220 LES ROUSSES,39470,"46.4958,6.0353",Pylône arbre,"35,8m",TOTEM,False,False
512721,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",FÔRET DE LA PLAINE DES CAFRES (PITON HYACINTHE) 97418 LE TAMPON,97422,"-21.2178,55.5386",Pylône autostable,"50,0m",TDF,False,False
512874,BOUYGUES TELECOM,ALL,LTE 2600,R DU 11 NOVEMBRE CHATEAU D'EAU 37210 NOIZAY,37171,"47.4278,0.8919",Château d'eau - réservoir,"31,4m","Syndicat des eaux, Adduction",False,False
512962,ORANGE,AJO,"5G NR 700, 5G NR 3500",CHEM D'EXPLOITATION N°15 (LE SIGNAL) 25440 QUINGEY,25475,"47.1183,5.8864",Pylône autostable,"27,0m",TDF,False,False
512962,ORANGE,SUP,LTE 700,CHEM D'EXPLOITATION N°15 (LE SIGNAL) 25440 QUINGEY,25475,"47.1183,5.8864",Pylône autostable,"27,0m",TDF,False,False
514246,FREE MOBILE,SUP,"LTE 2100, LTE 2600, 5G NR 700",(LA SIGNOLE HAUTE) 43800 VOREY,43267,"45.1825,3.8994",Pylône autostable,"29,0m",TDF,False,False
514799,FREE MOBILE,SUP,"LTE 2100, LTE 2600",LES MOLLIETS STATION TDF DE VACHERESSE (LA CHAUX) 74500 CHEVENOZ,74073,"46.3433,6.6467",Pylône autostable,"41,0m",TDF,False,False
515264,OUTREMER TELECOM,ALL,5G NR 3500,177 RUE AMÉDÉE FENGAROL TOUR FREBAULT 97110 POINTE A PITRE,97120,"16.2419,-61.5356",Immeuble,"53,7m",Société HLM,False,False
517961,ORANGE,AJO,"5G NR 700, 5G NR 3500",R DE BELLEVUE STATION TDF DE NONANCOURT (LES FOURS À CHAUX) 27320 NONANCOURT,27438,"48.7708,1.2028",Pylône autostable,"44,0m",TDF,False,False
518396,FREE MOBILE,SUP,"LTE 2100, LTE 2600",(PUY-SERVIER) 63650 LA MONNERIE LE MONTEL,63231,"45.8753,3.6156",Pylône autostable,"33,0m",TDF,False,False
519163,ORANGE,AJO,"LTE 700, LTE 1800, 5G NR 2100",CHEM D'EXPLOITATION FORÊT COMMUNALE DE BLITZHEIM (LA HARDT) 68127 BILTZHEIM,68037,"47.9447,7.4275",Pylône autostable,"36,0m",TOTEM,False,False
519163,ORANGE,SUP,LTE 2100,CHEM D'EXPLOITATION FORÊT COMMUNALE DE BLITZHEIM (LA HARDT) 68127 BILTZHEIM,68037,"47.9447,7.4275",Pylône autostable,"36,0m",TOTEM,False,False
520343,ORANGE,AJO,"LTE 2600, 5G NR 700, 5G NR 3500",LES SABLONS (LE REGARD ROUGE) 28260 OULINS,28293,"48.8722,1.4839",Pylône autostable,"44,0m",TDF,False,False
520343,ORANGE,SUP,LTE 700,LES SABLONS (LE REGARD ROUGE) 28260 OULINS,28293,"48.8722,1.4839",Pylône autostable,"44,0m",TDF,False,False
520647,ORANGE,AJO,"LTE 700, 5G NR 2100",CHEM RURAL (BOIS DE SEPT FONDS) 03510 MOLINET,03173,"46.4564,3.9",Pylône autostable,"25,0m",TOTEM,False,False
520881,FREE MOBILE,AJO,5G NR 3500,R DES MERCIERS 85490 BENET,85020,"46.3689,-0.6006",Château d'eau - réservoir,"58,0m","Syndicat des eaux, Adduction",False,True
522940,FREE MOBILE,SUP,"LTE 2100, LTE 2600, 5G NR 700",RTE D'AIGRE NORD CHARENTE BOIS 16700 LA FAYE,16136,"46.0192,0.1883",Pylône autostable,"42,0m",TDF,False,False
523709,FREE MOBILE,SUP,LTE 2100,CHEM DE ST-MARC (HUBAC DE ST-MARC) 04500 ALLEMAGNE EN PROVENCE,04004,"43.7822,6.0131",Pylône autostable,"32,5m",TDF,False,False
526252,BOUYGUES TELECOM,ALL,5G NR 2100,RTE DE SIRRY-COURTRY RTE DÉPARTEMENTALE N°115 (LES BOIS DU GLAND) 77590 CHARTRETTES,77096,"48.4953,2.7103",Château d'eau - réservoir,"42,0m","Commune, communauté de communes",False,False
526783,FREE MOBILE,SUP,5G NR 700,267 BD DE LA PAIX 64000 PAU,64445,"43.3211,-0.3608",Immeuble,"41,0m",Société HLM,False,False
530185,ORANGE,AJO,"LTE 700, LTE 1800, 5G NR 2100",(LA CULÉE) 57320 CHEMERY LES DEUX,57136,"49.3014,6.4583",Château d'eau - réservoir,"52,0m","Syndicat des eaux, Adduction",False,False
530582,ORANGE,AJO,5G NR 700,CHEM DE LA VIEILLE ROUTE (LE BOIS GASSEAU) 77210 SAMOREAU,77442,"48.4256,2.7619",Pylône autostable,"35,5m",TDF,False,False
534143,FREE MOBILE,SUP,5G NR 700,A 7-SENS PARIS-PROVINCE (ECH DE BOLLENE) 84500 BOLLENE,84019,"44.2956,4.7458",Pylône autostable,"38,0m",Sociétés d'Autoroutes,False,False
