id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
33163,ORANGE,ALL,LTE 2100,LA GRANDE ROMANIE RD 394 (LES FRICHES) 51460 COURTISOLS,51193,"49.0125,4.565",Pylône autostable,"30,0m",HIVORY,False,False
35041,SFR,ALL,"GSM 900, UMTS 900, LTE 800, LTE 2100",20 B  PL DE BÉTHUNE 59000 LILLE,59350,"50.6325,3.0619",Immeuble,"20,0m",Établissement de soins,False,False
38063,BOUYGUES TELECOM,AJO,"LTE 700, LTE 1800, LTE 2100",TERRAIN SNCF (LA MOUILLE) 71250 CORTAMBERT,71146,"46.4528,4.6742",Pylône autostable,35m,HIVORY,False,False
50473,SRR,ALL,"LTE 700, LTE 2100, 5G NR 3500",RIVIERE DES ROCHES (CAMP BEAUVALLON) 97437 ST BENOIT,97410,"-21.0083,55.6931",Mât béton,"16,0m",Société Privée,False,False
53086,SRR,AJO,"LTE 700, LTE 2100, 5G NR 3500",CHEM MAZEAU MADURAN 97416 ST LEU,97413,"-21.2086,55.3017",Pylône autostable,"16,0m",Société Réunionnaise de Radiotéléphonie,False,False
53236,ZEOP,ALL,UMTS 900,31 CHEM DES FLEURS (LE GUILLAUME) 97411 ST PAUL,97415,"-21.0358,55.2942",Pylône autostable,"30,0m",Société Réunionnaise de Radiotéléphonie,False,False
53750,ORANGE,AJO,"LTE 700, LTE 1800, LTE 2100",R DES ACACIAS (LA BROCHARDIÈRE) 53950 LA CHAPELLE ANTHENAISE,53056,"48.1167,-0.6683",Pylône autostable,"30,0m",TOTEM,False,False
74395,ORANGE,ALL,5G NR 700,LE CHÂTEAU LE BOURG OUEST 17130 MONTENDRE,17240,"45.2844,-0.4117",Monument historique,"20,0m","Commune, communauté de communes",False,False
76301,FREE MOBILE,ALL,LTE 2100,ENTRE RD 111 ET GR 42 (QUARTIER DES JONCS) 30650 ROCHEFORT DU GARD,30217,"43.9628,4.7247",Pylône autostable,"34,0m",TDF,False,False
88001,ORANGE,ALL,5G NR 700,AV CARNOT RN 191 91590 CERNY,91129,"48.4794,2.3186",Pylône tubulaire,"35,0m",ATC FRANCE,False,False
89842,ORANGE,ALL,"LTE 700, LTE 1800, 5G NR 2100",SITE TDF RN 145 (LE BOUEIX) 23170 NOUHANT,23145,"46.2742,2.3819",Pylône autostable,"30,0m",TDF,False,False
90340,ORANGE,ALL,LTE 700,RD128 AUTOCOMMUTATEUR FT (L'AIGUETTE) 26450 CHAROLS,26078,"44.5917,4.9569",Pylône autostable,"36,0m",TOTEM,False,False
90876,ORANGE,ALL,"LTE 700, 5G NR 700, 5G NR 3500",VC 1 DU CD 765 À POULLAN SUR MER (MENEZ TROMILLOU) 29790 CONFORT MEILARS,29145,"48.0578,-4.4206",Pylône autostable,"30,0m",TOTEM,False,False
92895,ORANGE,ALL,5G NR 700,LES CLEFS DE LA FORET - 37 R D'ARTOIS (BELLE ASSISE) 33600 PESSAC,33318,"44.7917,-0.6819",Immeuble,"23,0m","Copropriété, Syndic, SCI",False,False
93412,ORANGE,ALL,"5G NR 700, 5G NR 3500",N.157 - AIRE D'ERBRÉE (LA HUPERIE) 35500 ERBREE,35105,"48.0911,-1.0956",Pylône autostable,"35,0m",TOTEM,False,False
93750,ORANGE,ALL,LTE 2100,RTE DE MONTS. (CHÂTEAU D'EAU) 37250 SORIGNY,37250,"47.2456,0.6922",Château d'eau - réservoir,"50,0m","Commune, communauté de communes",False,False
93788,ORANGE,SUP,"GSM 900, UMTS 900, LTE 800, LTE 1800",CHÂTEAU D'EAU LE GRAND CLOS (LE GRAND CLOS) 37240 MANTHELAN,37143,"47.1369,0.7867",Château d'eau - réservoir,"37,0m","Commune, communauté de communes",False,False
94274,ORANGE,AJO,"LTE 700, LTE 2100",(BOIS MONTHAUTIER&CREUX DE FER) 39110 ANDELOT EN MONTAGNE,39009,"46.8592,5.9097",Pylône autostable,"35,0m",TOTEM,False,False
97204,ORANGE,ALL,LTE 700,R DU CHÂTEAU D'EAU (LE BOURG) 45510 TIGY,45324,"47.7931,2.1997",Château d'eau - réservoir,"42,0m","Commune, communauté de communes",False,False
104159,ORANGE,ALL,LTE 700,25/29 R DE LA ROQUETTE 75011 PARIS 11,75111,"48.855,2.3725",Immeuble,"40,0m","Copropriété, Syndic, SCI",False,False
106966,ORANGE,ALL,LTE 2100,CHATEAU D'EAU (CHAUMES DE LA BRIGANDE) 89450 VEZELAY,89446,"47.45,3.7206",Mât,"19,0m",TOTEM,False,False
107036,ORANGE,ALL,5G NR 700,2-9-11-13-13BIS R P.SÉMARD 89400 MIGENNES,89257,"47.9603,3.5308",Immeuble,"19,0m",Société HLM,False,False
108376,ORANGE,ALL,5G NR 700,172 AV. DE PARIS / 3 AV. DE GRAVELLE 94220 CHARENTON LE PONT,94018,"48.8292,2.4022",Immeuble,"24,0m","Copropriété, Syndic, SCI",False,False
118386,ORANGE,ALL,5G NR 3500,25 R DE LA RÉPUBLIQUE 97122 BAIE MAHAULT,97103,"16.2672,-61.5875",Immeuble,"15,0m",Société Privée,False,False
118390,FREE CARAIBES,AJO,"5G NR 700, 5G NR 3500",CUL DE SAC (PEA TREE HILL) 97150 ST MARTIN,97801,"18.1022,-63.0386",Pylône haubané,"12,0m",Particulier,False,False
132400,ORANGE,ALL,5G NR 700,"45, R DE RIAVAL 35000 RENNES",35238,"48.0997,-1.6658",Immeuble,"17,0m","Copropriété, Syndic, SCI",False,False
132854,ORANGE,ALL,5G NR 700,119-127 AV JEAN JAURÈS 93000 BOBIGNY,93008,"48.9056,2.4389",Immeuble,"32,0m",Société HLM,False,False
141649,ORANGE,ALL,5G NR 700,46 R CHANTECLERC 44000 NANTES,44109,"47.2358,-1.5803",Immeuble,"27,0m",ORANGE Services Fixes,False,False
145973,ORANGE,ALL,5G NR 700,"27, R DES FUSILLÉS GARE SNCF 94400 VITRY SUR SEINE",94081,"48.7819,2.4125",Château d'eau - réservoir,"31,0m","Commune, communauté de communes",False,False
207589,ORANGE,ALL,LTE 700,13 R ST MICHEL 69007 LYON 07,69387,"45.7531,4.8436",Immeuble,"23,0m",Société HLM,False,False
223039,ORANGE,ALL,5G NR 700,121 BD  ALBERT 1ER 35000 RENNES,35238,"48.0894,-1.6739",Immeuble,"21,0m",ORANGE Services Fixes,False,False
225641,ORANGE,ALL,5G NR 700,R DES GRANDS PECHERS 18/20 R ROBERT LEGROS 93100 MONTREUIL,93048,"48.8586,2.4633",Immeuble,"25,0m",Société HLM,False,False
226443,ORANGE,ALL,5G NR 700,"6, R DE BALZAC 19100 BRIVE LA GAILLARDE",19031,"45.1561,1.5419",Immeuble,"18,0m","Copropriété, Syndic, SCI",False,False
226561,ORANGE,ALL,LTE 700,"6, R MICHEL SERVET 63200 RIOM",63300,"45.8839,3.1211",Pylône autostable,"21,0m",TOTEM,False,False
244128,ORANGE,ALL,5G NR 700,32 R FRANCOEUR 91170 VIRY CHATILLON,91687,"48.6739,2.3814",Immeuble,"26,0m","Copropriété, Syndic, SCI",False,False
244134,ORANGE,ALL,5G NR 700,27 R DE VILLEGRANGES 93260 LES LILAS,93045,"48.8739,2.4133",Immeuble,"26,0m",ORANGE,False,False
264878,ORANGE,ALL,5G NR 3500,R DE L'EGLISE EGLISE ST MARTIN 63800 COURNON D AUVERGNE,63124,"45.7425,3.1969",Monument religieux,"38,0m","Commune, communauté de communes",False,False
266208,ORANGE,ALL,5G NR 700,RTE DE DORNIO CENTRAL FT (SAN FRANCESCO) 20260 CALVI,2B050,"42.5631,8.7531",Pylône tubulaire,"22,0m",TOTEM,False,False
266895,ORANGE,ALL,5G NR 700,28 R DE LA CROIX VERTE 95130 FRANCONVILLE,95252,"48.9972,2.2161",Immeuble,"31,0m",Société HLM,False,False
267430,SFR,AJO,LTE 1800,2 R DE LA LOGE HALLE CASTELLANE 34000 MONTPELLIER,34172,"43.61,3.8772",Immeuble,9m,"Commune, communauté de communes",False,False
267430,SFR,SUP,UMTS 2100,2 R DE LA LOGE HALLE CASTELLANE 34000 MONTPELLIER,34172,"43.61,3.8772",Immeuble,"9,0m","Commune, communauté de communes",False,False
267716,ORANGE,ALL,5G NR 700,25 R NUNGESSER ET COLI 93380 PIERREFITTE SUR SEINE,93059,"48.9517,2.3603",Immeuble,"19,7m","Copropriété, Syndic, SCI",False,False
268078,ORANGE,ALL,5G NR 700,15 R GEORGES POMPIDOU (MAUREGARD) 78690 LES ESSARTS LE ROI,78220,"48.7261,1.8964",Pylône autostable,"11,0m",TOTEM,False,False
268672,ORANGE,ALL,5G NR 700,RTE D'OZOIR D.361 (LA CUL DE SAC) 77680 ROISSY EN BRIE,77390,"48.78,2.6608",Pylône autostable,"33,5m",TOTEM,False,False
270870,ORANGE,ALL,5G NR 700,21 R ETIENNE DOLET 93380 PIERREFITTE SUR SEINE,93059,"48.9656,2.3664",Immeuble,"19,5m",Société HLM,False,False
274619,ORANGE,ALL,"5G NR 700, 5G NR 3500",TERRAIN DES SPORTS DE KERVOAZOU (KERVOAZOU) 29640 PLOUGONVEN,29191,"48.5206,-3.7214",Pylône tubulaire,"25,0m",TOTEM,False,False
279044,ORANGE,ALL,5G NR 700,47 R DES CORDELIERS 77100 MEAUX,77284,"48.9633,2.8872",Immeuble,"18,0m","Copropriété, Syndic, SCI",False,False
281086,ORANGE,ALL,5G NR 700,"115, R DU MOULIN DE LA VILLE 93600 AULNAY SOUS BOIS",93005,"48.9525,2.5019",Immeuble,"28,0m",Société HLM,False,False
286582,ORANGE,ALL,5G NR 700,R DE REIMS 93290 TREMBLAY EN FRANCE,93073,"48.9422,2.5814",Pylône tubulaire,"25,0m","Commune, communauté de communes",False,False
289346,ORANGE,ALL,5G NR 700,5/7 ALLÉE HECTOR BERLIOZ 95130 FRANCONVILLE,95252,"48.9853,2.2294",Immeuble,"28,0m",Société HLM,False,False
292094,SRR,AJO,"LTE 700, 5G NR 3500",N°10 CHEM DE NORMANDIE 97418 LE TAMPON,97422,"-21.2403,55.5414",Mât béton,"16,0m",Société Réunionnaise de Radiotéléphonie,False,False
308880,ORANGE,ALL,"LTE 2100, 5G NR 3500",R STE ANNE/AV DU GNL DE GAULLE (LE RAIZET) 97139 LES ABYMES,97101,"16.2583,-61.5267",Immeuble,"14,0m",Particulier,False,False
310512,ORANGE,ALL,5G NR 700,R JULES FERRY EGLISE ST BARTHELEMY 59261 WAHAGNIES,59630,"50.4858,3.0367",Monument religieux,"36,0m","Commune, communauté de communes",False,False
312429,ORANGE,ALL,5G NR 700,65B AV GEORGE POLITZER HÔTEL PREMIÈRE CLASSE 78990 ELANCOURT,78208,"48.7625,1.9753",Pylône tubulaire,"20,0m",TOTEM,False,False
316434,ORANGE,ALL,5G NR 700,CHEM DES MADELEINES 77100 MAREUIL LES MEAUX,77276,"48.9358,2.8747",Pylône tubulaire,"15,0m",TOTEM,False,False
316736,ORANGE,ALL,5G NR 700,AV DU 6 JUIN 1944 BÂTIMENT A 95190 GOUSSAINVILLE,95280,"49.0264,2.465",Immeuble,"19,1m",Société HLM,False,False
318559,ORANGE,ALL,5G NR 700,1 SQ EOLE 95470 FOSSES,95250,"49.0994,2.5164",Immeuble,"26,0m",Société HLM,False,False
319124,ORANGE,ALL,5G NR 700,135 R JEAN JAURÈS 95400 ARNOUVILLE,95019,"48.9872,2.4197",Bâtiment,"17,0m","Copropriété, Syndic, SCI",False,False
319235,ORANGE,AJO,5G NR 700,1 R DU DR LAMBERT 77220 TOURNAN EN BRIE,77470,"48.7383,2.7681",Bâtiment,"17,0m",ORANGE,False,False
325692,ORANGE,ALL,5G NR 700,R ALSACE LORRAINE STADE M. BAQUET 93700 DRANCY,93029,"48.93,2.4461",Pylône tubulaire,"20,0m",TOTEM,False,False
327492,ORANGE,ALL,5G NR 700,30 R. KELLERMANN 57000 METZ,57463,"49.1036,6.1739",Immeuble,"28,0m","Copropriété, Syndic, SCI",False,False
329423,ORANGE,ALL,5G NR 700,RUE SAINT-ROCH SDIS 95260 BEAUMONT SUR OISE,95052,"49.1411,2.2758",Pylône autostable,"25,0m",TOTEM,False,False
330082,ORANGE,ALL,5G NR 700,R DES GROUX 78440 GARGENVILLE,78267,"48.9944,1.8142",Pylône arbre,"15,0m",TOTEM,False,False
332549,FREE MOBILE,ALL,5G NR 3500,CHEM RURAL DES GRENATIÈRES (LA VILLETTE) 73290 LA MOTTE SERVOLEX,73179,"45.5867,5.8572",Pylône autostable,"32,5m",ATC FRANCE,False,False
334901,SFR,SUP,UMTS 2100,(LES ISCLES DU TEMPLE) 84300 CAVAILLON,84035,"43.8656,4.9906",Pylône tubulaire,"35,0m",TOTEM,False,False
338147,ORANGE,ALL,5G NR 700,7 R CAMILLE DIDIER 08000 CHARLEVILLE MEZIERES,08105,"49.7386,4.7356",Bâtiment,"16,0m",Particulier,False,False
339008,ORANGE,ALL,"LTE 700, 5G NR 2100",2 IMP DES CÔTEAUX (AU-DESSUS DU GRAND MARAIS) 51140 MUIZON,51391,"49.2728,3.9114",Pylône autostable,"30,0m",TOTEM,False,False
339521,ORANGE,AJO,"LTE 2100, 5G NR 700, 5G NR 3500",D23BIS R DE LA CROIX STATION D'EPURATION 57150 CREUTZWALD,57160,"49.2153,6.6947",Pylône arbre,24m,"Commune, communauté de communes",False,False
353016,ORANGE,ALL,5G NR 700,23 R JACQUES DUCLOS 93600 AULNAY SOUS BOIS,93005,"48.9431,2.4961",Bâtiment,"36,0m","Copropriété, Syndic, SCI",False,False
355025,ORANGE,ALL,LTE 700,(LES MORTES DES RIPPES) 01250 MONTAGNAT,01254,"46.1617,5.265",Pylône autostable,"35,0m",TOTEM,False,False
360779,ORANGE,ALL,LTE 2100,PRÈS D.132 (BRETONVILLIERS) 28700 AUNAY SOUS AUNEAU,28013,"48.4256,1.7853",Pylône autostable,"25,0m",TOTEM,False,False
363373,ORANGE,ALL,5G NR 700,RÉSIDENCE MONTE & MARE (LE FINOSELLO) 20000 AJACCIO,2A004,"41.9419,8.7506",Pylône tubulaire,"14,4m",TOTEM,False,False
366210,ORANGE,ALL,5G NR 700,CHEM DE LA PALUE AIRE DE REPOS LE BOIS DE ROME (BRIS) 33115 LA TESTE DE BUCH,33529,"44.6325,-1.1608",Pylône tubulaire,"31,5m",TOTEM,False,False
367125,ORANGE,ALL,5G NR 700,R DE BEAU SOLEIL PYLÔNE EDF N° 43 (LA SAUSAIE NEUVE) 44340 BOUGUENAIS,44020,"47.1797,-1.6558",Pylône autostable,"41,0m",RTE,False,False
370105,ORANGE,ALL,5G NR 700,D.19 - RTE DES BORDES 91220 LE PLESSIS PATE,91494,"48.6072,2.3325",Bâtiment,"18,0m",Société Privée,False,False
